Test1,Test2,Accepted
-0.250919762305275,0.6148803103281251,1
0.9014286128198323,0.7921825998469865,0
0.4639878836228102,-0.36399305005627225,1
0.1973169683940732,-0.7798961509446465,0
-0.687962719115127,-0.5441296749161166,1
-0.6880109593275947,-0.14578442274748737,1
-0.8838327756636011,0.6360295318449862,1
0.7323522915498704,0.7214611665126869,0
0.2022300234864176,-0.9860957389376186,0
0.416145155592091,0.021494605155131463,1
-0.9588310114083951,-0.16517799370244202,1
0.9398197043239886,-0.5557843790585395,0
0.6648852816008435,-0.7602692653326344,0
-0.5753217786434477,-0.3247696571927441,1
-0.6363500655857988,0.8858194078250383,0
-0.6331909802931324,-0.35359413595848954,1
-0.39151551408092455,0.037581243486732197,1
0.04951286326447568,0.4060379177903557,1
-0.13610996271576847,-0.27274079524141204,1
-0.4175417196039162,0.9435641654419213,1
0.22370578944475894,0.9248945898842225,1
-0.7210122786959163,-0.4964354083492717,1
-0.4157107029295637,-0.005502988215229099,1
-0.2672763134126166,-0.3982433803664607,1
-0.08786003156592814,-0.4303190112450648,1
0.5703519227860272,-0.9262261052909344,0
-0.6006524356832805,0.2191286679597937,1
0.02846887682722321,0.005358046457722976,1
0.18482913772408494,-0.8970424975000213,0
-0.9070991745600046,-0.44270707152677713,0
0.21508970380287673,0.8165317719333074,1
-0.6589517526254169,-0.5208762186660552,1
-0.869896814029441,-0.7102102558175538,0
0.8977710745066665,-0.02109447944487397,0
0.9312640661491187,0.9713009082212014,0
0.6167946962329223,-0.5158894569769992,0
-0.39077246165325863,0.3442710948117571,1
-0.8046557719872323,0.5232392306574352,1
0.3684660530243138,-0.5247249120152007,1
-0.1196950125207974,0.45643269722371915,1
-0.7559235303104423,-0.26443373456149355,1
-0.00964617977745963,0.26461166118715895,1
-0.9312229577695632,0.2670594215217894,1
0.8186408041575641,0.07154936814951696,0
-0.48244003679996617,-0.8194204598911834,0
0.32504456870796394,0.6706049911784759,1
-0.3765778478211781,-0.35843987005652833,1
0.040136042355621626,-0.6269629792002915,1
0.0934205586865593,-0.9184497168904722,0
-0.6302910889489459,0.18178588637648363,1
0.9391692555291171,0.35512872368456483,0
0.5502656467222291,-0.9668243421442877,0
0.8789978831283782,0.024186116598561958,0
0.7896547008552977,-0.5470084496041241,0
0.19579995762217028,0.2903455808188997,1
0.8437484700462337,-0.6512671419900171,0
-0.823014995896161,0.3818754762049319,1
-0.6080342751617096,-0.22652930739892518,1
-0.9095454221789239,0.873459977473469,0
-0.3493393384734713,-0.7249581117080135,1
-0.22264542062103598,-0.317867297899483,1
-0.4573019364522082,-0.7730529575188219,0
0.6574750183038587,0.8493872365571256,0
-0.28649334661282144,0.754678706761962,1
-0.4381309806252385,-0.4841167445696888,1
0.08539216631649693,0.3199680920683581,1
-0.7181515500504747,0.6344444004024317,1
0.6043939615080793,0.11040162319892466,1
-0.8508987126404584,0.05930115671201297,1
0.9737738732010346,-0.5162954181990966,0
0.5444895385933148,-0.8137944643882016,0
-0.6025686369316552,0.7944315159066535,1
-0.9889557657527952,0.8008361143266609,0
0.6309228569096683,0.2662029145465359,1
0.41371468769523423,-0.32194041790259864,1
0.4580143360819746,-0.3015808507746782,1
0.5425406933718915,0.45191135774047875,1
-0.8519106965318193,0.7942205199051542,0
-0.2830685429114548,0.7741728485302346,1
-0.7682618809497406,0.5597510917152477,1
0.726206851751187,0.2840632923085755,1
0.24659625365511584,-0.8317200700099023,0
-0.3382039502947016,-0.6767425718107725,1
-0.8728832994279527,0.7971083770541585,0
-0.3780353565686756,0.21285811931917986,1
-0.3496333559465059,-0.9816058967667407,0
0.45921235667612814,-0.7970569142679358,0
0.27511494271042625,0.3270035382161116,1
0.7744254851526531,-0.9898768323075626,0
-0.05557014967610141,-0.6783838971650027,1
-0.7608115081233966,0.09746757873317224,1
0.42648957444599,0.3837903953853865,1
0.5215700972337949,0.30392251900520106,1
0.12255439513899247,-0.5514613810788804,1
0.541934359909122,0.4243584426950717,1
-0.012408807271218514,-0.5255018250063999,1
0.045465658763988115,-0.34920060368146455,1
-0.14491796328290074,0.4929828102360483,1
-0.9491617465118096,0.2992657980944293,1
-0.7842171460133911,0.6984468209883559,1
-0.9371416286265315,0.31522578460068673,1
0.2728208225275608,0.13661720667094324,1
-0.37128803784734665,-0.812650464343815,0
0.01714138232940554,-0.26456839388113296,1
0.815132947852186,-0.4695952646365491,0
-0.5014155417022501,-0.5120207132418328,1
-0.17923415392874054,0.9460211095048912,1
0.5111022770860973,-0.2138045506664792,1
-0.5424036690167551,0.7840931103542266,1
-0.846040180342414,0.2622772519945258,1
-0.42049709417246395,0.5896226070832968,1
-0.6775574254919912,0.005274186210384224,1
0.8593953046851461,0.15380776925271822,0
0.6162407591288339,-0.0149646123622722,1
0.26680751302084693,-0.609514024403911,1
0.7429211803754354,0.44490423052301065,0
0.6073441537982289,-0.4384552751182884,0
-0.6268598822279283,-0.9513680671370923,0
0.7851179969799555,0.29094459181433563,0
0.07868448383130144,-0.6457786411859021,1
